,0
260,-387.8366942616744
261,-89.62074178079389
262,-146.579760064935
263,-167.81468279062778
264,-245.11873220966018
265,-150.94429863811462
266,-160.13785201590736
267,-301.6927496874581
268,-282.53623312664956
269,-227.16084232284794
270,-89.50182069570216
271,-37.69507362182448
272,-36.65899931852901
273,-537.8829768463618
274,-192.848396332997
275,-140.18483996922058
276,-62.04575793665182
277,-391.2506192389996
278,-168.04205825892865
279,-213.68992701522222
280,-411.33565576027814
281,-214.6708860620097
282,-430.0781704246661
283,-171.32094350229897
284,-415.8497097512629
285,-212.6550174621968
286,-494.8205971641769
287,-223.04259602027793
288,-221.0170895428559
289,-207.72643757324096
290,-196.87498988618708
291,-185.7466565165426
292,-251.5702202438278
293,-135.9849290413845
294,-107.39641997993812
295,-122.69574941740598
296,-264.2752532223226
297,-159.54727136247087
298,-66.54963055120517
299,-257.3381868858693
300,-175.67580080880194
301,-174.26949319650373
302,-162.9705148396735
303,-247.91255725209558
304,-88.7216643302299
305,-631.0523887768563
306,-440.22101853939944
307,-162.62643529679434
308,-99.09566828111716
309,-146.54615983386208
310,-194.17525059655858
311,-112.64198919927999
312,-343.89994339314546
313,-258.34244129084175
314,-174.8203875741313
315,-175.23157080245596
316,-169.31530223033292
317,-145.617653804083
318,-180.71657942804552
319,-188.22350673283086
320,-60.971808323786604
321,-287.47372490284096
322,-220.51658666978392
323,-109.06564618946491
324,-173.94425868058718
325,-172.41037136869
326,-179.57336687106914
327,-166.24218753010803
328,-157.54268487071792
329,-38.55523769996114
330,-104.42366176413725
331,-135.91335017292027
332,-325.7787755623371
333,-622.2305774408954
334,-241.9730095600782
335,-487.3392065534389
336,-303.71586325292463
337,-300.7330284177549
338,-3.3228823966931174
339,-203.445732208747
340,-58.8629785784004
341,-202.03757087117634
342,-206.59593047584968
343,48.50390999858445
344,-294.23245905855583
345,-291.5022776796434
346,-266.58815233465623
347,-136.88080893125687
348,-258.9858310124649
349,-151.0039478229727
350,-224.8209564042
351,-224.41355703623572
352,-30.84738718463963
353,-179.6797327656393
354,-108.99621407497449
355,-111.50190099505275
356,-178.77979052196685
357,-440.883419836466
358,-177.4975326243595
359,-141.522345490828
360,-212.61332582143513
361,-225.8189226323679
362,-250.01708076572706
363,-167.77865295591565
364,-54.83408788301634
365,-46.36229723335968
366,-264.3954514356964
367,-61.806927558647075
368,-129.45092295710757
369,-209.0412896083373
370,-230.86866322975297
371,-226.07885766127774
372,-219.8666839683923
373,-330.1580089019376
374,-67.02244162871798
