,0
233,-207.82109815463932
234,-151.40896422750654
235,-192.78652149669662
236,-215.11565978775872
237,-345.2417523540638
238,-198.73170484973406
239,-304.18198866371563
240,-206.4652441311065
241,-229.7913826700912
242,-198.6288445220432
243,-273.9386255346958
244,-148.47136337489547
245,-371.36891597806226
246,-324.5426855915057
247,-343.35717277734136
248,-190.4698674330504
249,-154.4518340015511
250,-698.6473865669731
251,-276.65492299041466
252,-106.95043611438858
253,-191.58636911951072
254,-122.77662713539273
255,-0.29811592703097745
256,-170.97015409494983
257,-274.8658599892824
258,-496.21092510751276
259,-69.16129441571812
260,-464.66067079802025
261,-313.44587524911276
262,-771.339038306967
263,-190.91997420596783
264,-65.40380693517763
265,-131.18313821334198
266,-32.13953376890065
267,-202.1255748269855
268,-497.4290746292054
269,-296.7699389751686
270,-172.9959656267888
271,-237.1024283390397
272,-247.03212050400154
273,-242.36224700260132
274,-1114.036997487475
275,-1577.2652926061803
276,-407.9648392254782
277,-155.29432351508905
278,-152.4695684433505
279,-90.01880314896314
280,-149.95286055185946
281,-137.44287446106375
282,-301.4250067154219
283,-142.1018474639937
284,-112.7321366997894
285,-247.23428560306132
286,-135.08623512154557
287,-135.39073432044776
288,-52.58241626230527
289,-184.42924321574543
290,-347.4101336694821
291,-179.3901349209847
292,-181.3122997396022
293,-225.0536407255693
294,-136.22334346174347
295,-387.77652529848535
296,-456.51983023838613
297,-259.64722385328173
298,-55.539511777092414
299,-321.25436931018976
300,-110.4459303048456
301,-147.45691164460555
302,-445.1018183533595
303,-283.60755478363467
304,-524.8162803703825
305,-1494.4126326989872
306,-137.24403994409403
307,-294.3664808796821
308,-133.50339161827574
309,-119.96092927910826
310,-139.79881131554944
311,-331.03527042009864
312,-615.544578564182
313,-491.69477936859795
314,-289.40745056217094
315,-385.49395910493007
316,-297.9308461605487
317,-457.2773059583881
318,-207.3560306552448
319,-132.1698423813932
320,-130.53426069758578
321,-358.0095730825823
322,-217.52442501947118
323,-193.83298669024867
324,-523.2168851541621
325,-240.7686963027974
326,-32.802792483524144
327,-265.98249565151224
328,-184.44765303791564
329,-107.43933516408939
330,-266.84926511869264
331,-140.64638726796215
332,-147.68426745810447
333,-172.91377163143682
334,-214.40668895887893
335,-141.36909227308092
336,-318.7377707525675
337,-444.1015622295858
338,-160.0706221581973
339,-367.202659552367
340,-960.068227129943
341,-413.7122368143715
342,-258.87796773839113
343,-237.30804730726626
344,-127.05960435050112
345,-445.89058897826357
346,-204.214449805667
347,-231.6944701196525
348,-441.9312432801685
349,-687.2308910392649
350,-192.1167523222709
351,-146.23385580196083
352,-425.92163421896214
353,-195.23675658959138
354,-232.05786766042465
355,-624.5988077073362
356,-385.4695914775251
357,-279.16917121620577
358,-297.12767690691715
359,-418.8185457379986
360,-268.9744490699359
361,-119.81474847829656
362,-1305.6652785783235
363,-294.7543953911578
364,-476.610597642934
365,-123.67516886666706
366,-197.19859197002756
367,-577.0205884811512
368,-103.8484491584174
369,-614.5934463323597
370,-396.6603477718242
371,-155.25274113887656
372,-236.58707833298214
373,-79.79797303999774
374,-162.80208047466132
375,-106.52676220705727
376,-418.72380678183845
377,-345.36456497630263
378,-179.97526586213507
379,-575.9261935283621
380,-291.30708183733157
381,-153.3939827325347
382,-322.2829956586687
383,-409.08859936029216
384,-158.5894050332701
385,-278.86526728963497
386,-264.3149935210133
387,-134.33239755196263
388,-109.15516896991544
389,-431.3492248826651
390,-139.49370135508465
391,-395.4004570218965
392,-194.67773989903895
393,-129.90414050474368
394,-227.37430787824746
395,-269.1917660994768
396,-140.61820858783324
397,-267.26933922318017
398,-579.9914271267577
399,-269.6038296954365
400,-324.01787416919956
401,-242.3988190234269
402,-349.2155285702248
403,-61.72424939551027
404,-284.94031495416453
405,-196.56826374698483
406,-630.0342394418359
407,-649.475635353889
408,-498.19995012439307
409,-186.45818730875715
410,-746.3489943347043
411,-505.0147819104617
412,-212.69211180374435
413,-288.0000782081946
414,-311.1883935180824
415,-179.31246493874255
416,-141.54398609741412
417,-227.6900323885037
418,-378.8342399153214
419,-327.07724393903436
420,-352.8830234878907
421,-439.12399411649824
422,-151.2207428437074
423,-82.88093389659286
424,-243.6793648705495
425,-233.01251171327112
426,-141.68805629320576
427,-81.94426360170519
428,-473.5747322120024
429,-459.0508834583286
430,-337.04356561005017
431,-1064.5825318282552
432,-554.2387501494611
433,-399.4217345111554
434,-420.45233974408654
435,-145.91991298420606
436,-165.65738398224124
437,-123.679028005659
438,-411.1313490049281
439,-183.83381127212994
440,-327.5582690800758
441,-187.66712079136522
442,-158.14226861387357
443,-221.95431586138884
444,-718.0926315225761
445,-615.4521635379346
446,-192.02255927551147
447,-185.72919723521522
448,-202.9283769945385
449,-281.8041990172875
450,-201.5996731741078
451,-206.7730114460789
452,-336.36535594797533
453,-250.85373943873816
454,-456.18936318912995
455,-213.27620794975968
456,-327.3145556243304
457,-356.00200999184426
458,-423.8951913740121
459,-204.52995382704137
460,-202.6697854419624
461,-531.2199984901627
462,-325.15170943688156
463,-941.5131561262585
464,-389.0424697604818
465,-966.7718504373053
466,-454.40485655999055
467,-874.7119954744197
468,-255.89817182627914
469,-880.4726637362346
470,-368.23929879413424
471,-360.4171274079755
472,-141.5143380808414
473,-283.69928708695784
474,-232.29762442561656
475,-192.15729662789724
476,-542.2530276148236
477,-282.6325282668279
478,-443.56335358313925
479,-243.3677084823215
480,-327.25077875591893
481,-390.66730464946727
482,-522.6046105755247
483,-496.4694827451892
484,-128.4100326233397
485,-64.29798086072658
486,-386.041085759617
487,-165.90084710981955
488,-287.0708872880053
489,-307.4263579411958
490,-253.16480747684295
491,-214.07988825988508
492,-192.88027089438881
493,-153.30445401069602
494,-267.8601803195959
495,-162.88549281499726
496,-235.3460466260618
497,-580.6850279414182
498,-161.30022270395753
499,-201.9454443514569
